Module,Name,Status,Severity,Date,Time,Explanation,Recommendation
Services,SDRSVC,Stopped,unknown,2026-01-05,00:48:21,"Service ""SDRSVC"" is set to auto-start but is stopped. Dependent features may fail.",Check Event Viewer for error codes. Restart the service or set to Manual if not needed.
Services,seclogon,Running,unknown,2026-01-05,00:48:21,Service seclogon is Running.,Manual review recommended
Services,SECOMNService,Running,unknown,2026-01-05,00:48:21,Service SECOMNService is Running.,Manual review recommended
Services,SecurityHealthService,Running,unknown,2026-01-05,00:48:21,Service SecurityHealthService is Running.,Manual review recommended
Services,SEMgrSvc,Stopped,unknown,2026-01-05,00:48:21,"Service ""SEMgrSvc"" is set to auto-start but is stopped. Dependent features may fail.",Check Event Viewer for error codes. Restart the service or set to Manual if not needed.
Services,SENS,Running,unknown,2026-01-05,00:48:21,Service SENS is Running.,Manual review recommended
Services,SensorDataService,Stopped,unknown,2026-01-05,00:48:21,"Service ""SensorDataService"" is set to auto-start but is stopped. Dependent features may fail.",Check Event Viewer for error codes. Restart the service or set to Manual if not needed.
Services,SensorService,Stopped,unknown,2026-01-05,00:48:21,"Service ""SensorService"" is set to auto-start but is stopped. Dependent features may fail.",Check Event Viewer for error codes. Restart the service or set to Manual if not needed.
Services,SensrSvc,Stopped,unknown,2026-01-05,00:48:21,"Service ""SensrSvc"" is set to auto-start but is stopped. Dependent features may fail.",Check Event Viewer for error codes. Restart the service or set to Manual if not needed.
Services,SessionEnv,Running,unknown,2026-01-05,00:48:21,Service SessionEnv is Running.,Manual review recommended
Services,SharedAccess,Running,unknown,2026-01-05,00:48:21,Service SharedAccess is Running.,Manual review recommended
Services,ShellHWDetection,Running,unknown,2026-01-05,00:48:21,Service ShellHWDetection is Running.,Manual review recommended
Services,shpamsvc,Stopped,unknown,2026-01-05,00:48:21,"Service ""shpamsvc"" is set to auto-start but is stopped. Dependent features may fail.",Check Event Viewer for error codes. Restart the service or set to Manual if not needed.
Services,smphost,Stopped,unknown,2026-01-05,00:48:21,"Service ""smphost"" is set to auto-start but is stopped. Dependent features may fail.",Check Event Viewer for error codes. Restart the service or set to Manual if not needed.
Services,SmsRouter,Stopped,unknown,2026-01-05,00:48:21,"Service ""SmsRouter"" is set to auto-start but is stopped. Dependent features may fail.",Check Event Viewer for error codes. Restart the service or set to Manual if not needed.
Services,SNMPTrap,Stopped,unknown,2026-01-05,00:48:21,"Service ""SNMPTrap"" is set to auto-start but is stopped. Dependent features may fail.",Check Event Viewer for error codes. Restart the service or set to Manual if not needed.
Services,Spooler,Running,unknown,2026-01-05,00:48:21,Service Spooler is Running.,Manual review recommended
Services,sppsvc,Running,unknown,2026-01-05,00:48:21,Service sppsvc is Running.,Manual review recommended
Services,SQLWriter,Running,unknown,2026-01-05,00:48:21,Service SQLWriter is Running.,Manual review recommended
Services,SSDPSRV,Running,unknown,2026-01-05,00:48:21,Service SSDPSRV is Running.,Manual review recommended
Services,ssh-agent,Stopped,unknown,2026-01-05,00:48:21,"Service ""ssh-agent"" is set to auto-start but is stopped. Dependent features may fail.",Check Event Viewer for error codes. Restart the service or set to Manual if not needed.
Services,sshd,Stopped,unknown,2026-01-05,00:48:21,"Service ""sshd"" is set to auto-start but is stopped. Dependent features may fail.",Check Event Viewer for error codes. Restart the service or set to Manual if not needed.
Services,SshdBroker,Stopped,unknown,2026-01-05,00:48:21,"Service ""SshdBroker"" is set to auto-start but is stopped. Dependent features may fail.",Check Event Viewer for error codes. Restart the service or set to Manual if not needed.
Services,SstpSvc,Running,unknown,2026-01-05,00:48:21,Service SstpSvc is Running.,Manual review recommended
Services,StateRepository,Running,unknown,2026-01-05,00:48:21,Service StateRepository is Running.,Manual review recommended
Services,StiSvc,Running,unknown,2026-01-05,00:48:21,Service StiSvc is Running.,Manual review recommended
Services,StorSvc,Running,unknown,2026-01-05,00:48:21,Service StorSvc is Running.,Manual review recommended
Services,svsvc,Stopped,unknown,2026-01-05,00:48:21,"Service ""svsvc"" is set to auto-start but is stopped. Dependent features may fail.",Check Event Viewer for error codes. Restart the service or set to Manual if not needed.
Services,swprv,Stopped,unknown,2026-01-05,00:48:21,"Service ""swprv"" is set to auto-start but is stopped. Dependent features may fail.",Check Event Viewer for error codes. Restart the service or set to Manual if not needed.
Services,SysMain,Running,unknown,2026-01-05,00:48:21,Service SysMain is Running.,Manual review recommended
Services,SystemEventsBroker,Running,unknown,2026-01-05,00:48:21,Service SystemEventsBroker is Running.,Manual review recommended
Services,TapiSrv,Running,unknown,2026-01-05,00:48:21,Service TapiSrv is Running.,Manual review recommended
Services,Te.Service,Stopped,unknown,2026-01-05,00:48:21,"Service ""Te.Service"" is set to auto-start but is stopped. Dependent features may fail.",Check Event Viewer for error codes. Restart the service or set to Manual if not needed.
Services,TermService,Running,unknown,2026-01-05,00:48:21,Service TermService is Running.,Manual review recommended
Services,TextInputManagementService,Running,unknown,2026-01-05,00:48:21,Service TextInputManagementService is Running.,Manual review recommended
Services,Themes,Running,unknown,2026-01-05,00:48:21,Service Themes is Running.,Manual review recommended
Services,TieringEngineService,Stopped,unknown,2026-01-05,00:48:21,"Service ""TieringEngineService"" is set to auto-start but is stopped. Dependent features may fail.",Check Event Viewer for error codes. Restart the service or set to Manual if not needed.
Services,TimeBrokerSvc,Running,unknown,2026-01-05,00:48:21,Service TimeBrokerSvc is Running.,Manual review recommended
Services,TokenBroker,Running,unknown,2026-01-05,00:48:21,Service TokenBroker is Running.,Manual review recommended
Services,TrkWks,Running,unknown,2026-01-05,00:48:21,Service TrkWks is Running.,Manual review recommended
Services,TroubleshootingSvc,Stopped,unknown,2026-01-05,00:48:21,"Service ""TroubleshootingSvc"" is set to auto-start but is stopped. Dependent features may fail.",Check Event Viewer for error codes. Restart the service or set to Manual if not needed.
Services,TrustedInstaller,Stopped,unknown,2026-01-05,00:48:21,"Service ""TrustedInstaller"" is set to auto-start but is stopped. Dependent features may fail.",Check Event Viewer for error codes. Restart the service or set to Manual if not needed.
Services,TurboVPNService,Running,unknown,2026-01-05,00:48:21,Service TurboVPNService is Running.,Manual review recommended
Services,tzautoupdate,Stopped,unknown,2026-01-05,00:48:21,"Service ""tzautoupdate"" is set to auto-start but is stopped. Dependent features may fail.",Check Event Viewer for error codes. Restart the service or set to Manual if not needed.
Services,UmRdpService,Running,unknown,2026-01-05,00:48:21,Service UmRdpService is Running.,Manual review recommended
Services,upnphost,Stopped,unknown,2026-01-05,00:48:21,"Service ""upnphost"" is set to auto-start but is stopped. Dependent features may fail.",Check Event Viewer for error codes. Restart the service or set to Manual if not needed.
Services,UserManager,Running,unknown,2026-01-05,00:48:21,Service UserManager is Running.,Manual review recommended
Services,UsoSvc,Running,unknown,2026-01-05,00:48:21,Service UsoSvc is Running.,Manual review recommended
Services,VaultSvc,Running,unknown,2026-01-05,00:48:21,Service VaultSvc is Running.,Manual review recommended
Services,VBoxSDS,Stopped,unknown,2026-01-05,00:48:21,"Service ""VBoxSDS"" is set to auto-start but is stopped. Dependent features may fail.",Check Event Viewer for error codes. Restart the service or set to Manual if not needed.
Services,vds,Stopped,unknown,2026-01-05,00:48:21,"Service ""vds"" is set to auto-start but is stopped. Dependent features may fail.",Check Event Viewer for error codes. Restart the service or set to Manual if not needed.
Services,vmcompute,Stopped,unknown,2026-01-05,00:48:21,"Service ""vmcompute"" is set to auto-start but is stopped. Dependent features may fail.",Check Event Viewer for error codes. Restart the service or set to Manual if not needed.
Services,vmicguestinterface,Stopped,unknown,2026-01-05,00:48:21,"Service ""vmicguestinterface"" is set to auto-start but is stopped. Dependent features may fail.",Check Event Viewer for error codes. Restart the service or set to Manual if not needed.
Services,vmicheartbeat,Stopped,unknown,2026-01-05,00:48:21,"Service ""vmicheartbeat"" is set to auto-start but is stopped. Dependent features may fail.",Check Event Viewer for error codes. Restart the service or set to Manual if not needed.
Services,vmickvpexchange,Stopped,unknown,2026-01-05,00:48:21,"Service ""vmickvpexchange"" is set to auto-start but is stopped. Dependent features may fail.",Check Event Viewer for error codes. Restart the service or set to Manual if not needed.
Services,vmicrdv,Stopped,unknown,2026-01-05,00:48:21,"Service ""vmicrdv"" is set to auto-start but is stopped. Dependent features may fail.",Check Event Viewer for error codes. Restart the service or set to Manual if not needed.
Services,vmicshutdown,Stopped,unknown,2026-01-05,00:48:21,"Service ""vmicshutdown"" is set to auto-start but is stopped. Dependent features may fail.",Check Event Viewer for error codes. Restart the service or set to Manual if not needed.
Services,vmictimesync,Stopped,unknown,2026-01-05,00:48:21,"Service ""vmictimesync"" is set to auto-start but is stopped. Dependent features may fail.",Check Event Viewer for error codes. Restart the service or set to Manual if not needed.
Services,vmicvmsession,Stopped,unknown,2026-01-05,00:48:21,"Service ""vmicvmsession"" is set to auto-start but is stopped. Dependent features may fail.",Check Event Viewer for error codes. Restart the service or set to Manual if not needed.
Services,vmicvss,Stopped,unknown,2026-01-05,00:48:21,"Service ""vmicvss"" is set to auto-start but is stopped. Dependent features may fail.",Check Event Viewer for error codes. Restart the service or set to Manual if not needed.
Services,VsEtwService120,Stopped,unknown,2026-01-05,00:48:21,"Service ""VsEtwService120"" is set to auto-start but is stopped. Dependent features may fail.",Check Event Viewer for error codes. Restart the service or set to Manual if not needed.
Services,VSInstallerElevationService,Stopped,unknown,2026-01-05,00:48:21,"Service ""VSInstallerElevationService"" is set to auto-start but is stopped. Dependent features may fail.",Check Event Viewer for error codes. Restart the service or set to Manual if not needed.
Services,VSS,Stopped,unknown,2026-01-05,00:48:21,"Service ""VSS"" is set to auto-start but is stopped. Dependent features may fail.",Check Event Viewer for error codes. Restart the service or set to Manual if not needed.
Services,W32Time,Stopped,unknown,2026-01-05,00:48:21,"Service ""W32Time"" is set to auto-start but is stopped. Dependent features may fail.",Check Event Viewer for error codes. Restart the service or set to Manual if not needed.
Services,WaaSMedicSvc,Stopped,unknown,2026-01-05,00:48:21,"Service ""WaaSMedicSvc"" is set to auto-start but is stopped. Dependent features may fail.",Check Event Viewer for error codes. Restart the service or set to Manual if not needed.
Services,WalletService,Stopped,unknown,2026-01-05,00:48:21,"Service ""WalletService"" is set to auto-start but is stopped. Dependent features may fail.",Check Event Viewer for error codes. Restart the service or set to Manual if not needed.
Services,WarpJITSvc,Stopped,unknown,2026-01-05,00:48:21,"Service ""WarpJITSvc"" is set to auto-start but is stopped. Dependent features may fail.",Check Event Viewer for error codes. Restart the service or set to Manual if not needed.
Services,wbengine,Stopped,unknown,2026-01-05,00:48:21,"Service ""wbengine"" is set to auto-start but is stopped. Dependent features may fail.",Check Event Viewer for error codes. Restart the service or set to Manual if not needed.
Services,WbioSrvc,Stopped,unknown,2026-01-05,00:48:21,"Service ""WbioSrvc"" is set to auto-start but is stopped. Dependent features may fail.",Check Event Viewer for error codes. Restart the service or set to Manual if not needed.
